"Salix" "Rgaller" "cooccur" "interact" "salix_ID" "galler_ID" "post.mean" "post.sd"
"1099" "helvetica" "Olappo" 0 0 26 73 0.062469330986797 0.000543414899234718
"1100" "glaucosericea" "Olappo" 0 0 23 73 0.062469330986797 0.000543414899234718
"1101" "cinerea" "Olappo" 0 0 13 73 0.062469330986797 0.000543414899234718
"1102" "purpurea" "Olappo" 0 0 41 73 0.062469330986797 0.000543414899234718
"1103" "alba" "Olappo" 0 0 2 73 0.062469330986797 0.000543414899234718
"1104" "fragilis" "Olappo" 0 0 19 73 0.062469330986797 0.000543414899234718
"1105" "repens" "Olappo" 0 0 42 73 0.062469330986797 0.000543414899234718
"1106" "lapponum" "Olappo" 24 24 29 73 1 0
"1107" "myrsinites" "Olappo" 2 0 35 73 0.0613312040821622 0.000524430221890415
"1108" "phylicifolia" "Olappo" 9 0 38 73 0.0576547672961005 0.000465256911416698
"1109" "glauca" "Olappo" 16 0 22 73 0.0543941643185385 0.000415553658178653
"1110" "caprea" "Olappo" 0 0 11 73 0.062469330986797 0.000543414899234718
"1111" "mielichhoferi" "Olappo" 0 0 33 73 0.062469330986797 0.000543414899234718
"1112" "waldsteiniana" "Olappo" 0 0 52 73 0.062469330986797 0.000543414899234718
"1113" "pentandra" "Olappo" 0 0 37 73 0.062469330986797 0.000543414899234718
"1114" "breviserrata" "Olappo" 0 0 10 73 0.062469330986797 0.000543414899234718
"1115" "reticulata" "Olappo" 1 0 43 73 0.0618950360027647 0.00053379613159122
"1116" "retusa" "Olappo" 0 0 44 73 0.062469330986797 0.000543414899234718
"1117" "aurita" "Olappo" 0 0 6 73 0.062469330986797 0.000543414899234718
"1118" "triandra" "Olappo" 0 0 48 73 0.062469330986797 0.000543414899234718
"1119" "lanata" "Olappo" 8 0 28 73 0.058152754128857 0.000473078701577087
"1120" "herbacea" "Olappo" 2 0 27 73 0.0613312040821622 0.000524430221890415
"1121" "borealis" "Olappo" 0 0 9 73 0.062469330986797 0.000543414899234718
"1122" "myrtilloides" "Olappo" 0 0 36 73 0.062469330986797 0.000543414899234718
"1123" "viminalis" "Olappo" 0 0 49 73 0.062469330986797 0.000543414899234718
"1124" "glabra" "Olappo" 0 0 21 73 0.062469330986797 0.000543414899234718
"1125" "apennina" "Olappo" 0 0 4 73 0.062469330986797 0.000543414899234718
"1126" "rubens" "Olappo" 0 0 46 73 0.062469330986797 0.000543414899234718
"1127" "rosmarinifolia" "Olappo" 0 0 45 73 0.062469330986797 0.000543414899234718
"1128" "caprea x appendiculata" "Olappo" 0 0 12 73 0.062469330986797 0.000543414899234718
"1129" "cinerea oleifolia" "Olappo" 0 0 14 73 0.062469330986797 0.000543414899234718
"1130" "viminalis x caprea" "Olappo" 0 0 51 73 0.062469330986797 0.000543414899234718
"1131" "viminalis x ?" "Olappo" 0 0 50 73 0.062469330986797 0.000543414899234718
"1132" "alpina?" "Olappo" 0 0 3 73 0.062469330986797 0.000543414899234718
"1133" "phylicifolia x caprea ?" "Olappo" 0 0 39 73 0.062469330986797 0.000543414899234718
"1134" "lapponum x glauca?" "Olappo" 0 0 31 73 0.062469330986797 0.000543414899234718
"1135" "lapponum x glauca" "Olappo" 0 0 30 73 0.062469330986797 0.000543414899234718
"1136" "aurita x caprea" "Olappo" 0 0 7 73 0.062469330986797 0.000543414899234718
"1137" "starkeana" "Olappo" 0 0 47 73 0.062469330986797 0.000543414899234718
"1138" "hastata x phylicifolia" "Olappo" 0 0 25 73 0.062469330986797 0.000543414899234718
"1139" "lapponum x phylicifolia" "Olappo" 0 0 32 73 0.062469330986797 0.000543414899234718
"1140" "acutifolia" "Olappo" 0 0 1 73 0.062469330986797 0.000543414899234718
"1141" "bicolor" "Olappo" 0 0 8 73 0.062469330986797 0.000543414899234718
"1142" "polaris" "Olappo" 0 0 40 73 0.062469330986797 0.000543414899234718
"1143" "cinerea x myrsinifolia" "Olappo" 0 0 15 73 0.062469330986797 0.000543414899234718
"1144" "fragilis x pentandra" "Olappo" 0 0 20 73 0.062469330986797 0.000543414899234718
"1145" "elaeagnos" "Olappl" 0 0 17 72 0.062469330986797 0.000543414899234718
"1146" "appendiculata" "Olappl" 0 0 5 72 0.062469330986797 0.000543414899234718
"1147" "myrsinifolia" "Olappl" 2 0 34 72 0.0613312040821622 0.000524430221890415
"1148" "foetida" "Olappl" 0 0 18 72 0.062469330986797 0.000543414899234718
"1149" "hastata" "Olappl" 2 0 24 72 0.0613312040821622 0.000524430221890415
"1150" "daphnoides" "Olappl" 0 0 16 72 0.062469330986797 0.000543414899234718
"1151" "helvetica" "Olappl" 0 0 26 72 0.062469330986797 0.000543414899234718
"1152" "glaucosericea" "Olappl" 0 0 23 72 0.062469330986797 0.000543414899234718
"1153" "cinerea" "Olappl" 0 0 13 72 0.062469330986797 0.000543414899234718
"1154" "purpurea" "Olappl" 0 0 41 72 0.062469330986797 0.000543414899234718
"1155" "alba" "Olappl" 0 0 2 72 0.062469330986797 0.000543414899234718
"1156" "fragilis" "Olappl" 0 0 19 72 0.062469330986797 0.000543414899234718
"1157" "repens" "Olappl" 0 0 42 72 0.062469330986797 0.000543414899234718
"1158" "lapponum" "Olappl" 21 21 29 72 1 0
"1159" "myrsinites" "Olappl" 2 0 35 72 0.0613312040821622 0.000524430221890415
"1160" "phylicifolia" "Olappl" 7 0 38 72 0.05865941852825 0.000481099202799104
"1161" "glauca" "Olappl" 14 0 22 72 0.0552875144773807 0.000428909964189917
"1162" "caprea" "Olappl" 0 0 11 72 0.062469330986797 0.000543414899234718
"1163" "mielichhoferi" "Olappl" 0 0 33 72 0.062469330986797 0.000543414899234718
"1164" "waldsteiniana" "Olappl" 0 0 52 72 0.062469330986797 0.000543414899234718
"1165" "pentandra" "Olappl" 0 0 37 72 0.062469330986797 0.000543414899234718
"1166" "breviserrata" "Olappl" 0 0 10 72 0.062469330986797 0.000543414899234718
"1167" "reticulata" "Olappl" 1 0 43 72 0.0618950360027647 0.00053379613159122
"1168" "retusa" "Olappl" 0 0 44 72 0.062469330986797 0.000543414899234718
"1169" "aurita" "Olappl" 0 0 6 72 0.062469330986797 0.000543414899234718
"1170" "triandra" "Olappl" 0 0 48 72 0.062469330986797 0.000543414899234718
"1171" "lanata" "Olappl" 5 0 28 72 0.059699703371357 0.000497763752676545
"1172" "herbacea" "Olappl" 0 0 27 72 0.062469330986797 0.000543414899234718
"1173" "borealis" "Olappl" 1 0 9 72 0.0618950360027647 0.00053379613159122
"1174" "myrtilloides" "Olappl" 0 0 36 72 0.062469330986797 0.000543414899234718
"1175" "viminalis" "Olappl" 0 0 49 72 0.062469330986797 0.000543414899234718
"1176" "glabra" "Olappl" 0 0 21 72 0.062469330986797 0.000543414899234718
"1177" "apennina" "Olappl" 0 0 4 72 0.062469330986797 0.000543414899234718
"1178" "rubens" "Olappl" 0 0 46 72 0.062469330986797 0.000543414899234718
"1179" "rosmarinifolia" "Olappl" 0 0 45 72 0.062469330986797 0.000543414899234718
"1180" "caprea x appendiculata" "Olappl" 0 0 12 72 0.062469330986797 0.000543414899234718
"1181" "cinerea oleifolia" "Olappl" 0 0 14 72 0.062469330986797 0.000543414899234718
"1182" "viminalis x caprea" "Olappl" 0 0 51 72 0.062469330986797 0.000543414899234718
"1183" "viminalis x ?" "Olappl" 0 0 50 72 0.062469330986797 0.000543414899234718
"1184" "alpina?" "Olappl" 0 0 3 72 0.062469330986797 0.000543414899234718
"1185" "phylicifolia x caprea ?" "Olappl" 0 0 39 72 0.062469330986797 0.000543414899234718
"1186" "lapponum x glauca?" "Olappl" 0 0 31 72 0.062469330986797 0.000543414899234718
"1187" "lapponum x glauca" "Olappl" 0 0 30 72 0.062469330986797 0.000543414899234718
"1188" "aurita x caprea" "Olappl" 0 0 7 72 0.062469330986797 0.000543414899234718
"1189" "starkeana" "Olappl" 0 0 47 72 0.062469330986797 0.000543414899234718
"1190" "hastata x phylicifolia" "Olappl" 0 0 25 72 0.062469330986797 0.000543414899234718
"1191" "lapponum x phylicifolia" "Olappl" 0 0 32 72 0.062469330986797 0.000543414899234718
"1192" "acutifolia" "Olappl" 0 0 1 72 0.062469330986797 0.000543414899234718
"1193" "bicolor" "Olappl" 0 0 8 72 0.062469330986797 0.000543414899234718
"1194" "polaris" "Olappl" 0 0 40 72 0.062469330986797 0.000543414899234718
"1195" "cinerea x myrsinifolia" "Olappl" 0 0 15 72 0.062469330986797 0.000543414899234718
"1196" "fragilis x pentandra" "Olappl" 0 0 20 72 0.062469330986797 0.000543414899234718
"1197" "elaeagnos" "Emyrsi" 0 0 17 17 0.062469330986797 0.000543414899234718
"1198" "appendiculata" "Emyrsi" 1 0 5 17 0.0618950360027647 0.00053379613159122
"1199" "myrsinifolia" "Emyrsi" 11 11 34 17 1 0
"1200" "foetida" "Emyrsi" 1 0 18 17 0.0618950360027647 0.00053379613159122
"1201" "hastata" "Emyrsi" 10 0 24 17 0.0571652369936975 0.000457627328680583
"1202" "daphnoides" "Emyrsi" 3 0 16 17 0.0607775518668684 0.000515308394815073
"1203" "helvetica" "Emyrsi" 0 0 26 17 0.062469330986797 0.000543414899234718
"1204" "glaucosericea" "Emyrsi" 0 0 23 17 0.062469330986797 0.000543414899234718
"1205" "cinerea" "Emyrsi" 0 0 13 17 0.062469330986797 0.000543414899234718
"1206" "purpurea" "Emyrsi" 0 0 41 17 0.062469330986797 0.000543414899234718
"1207" "alba" "Emyrsi" 0 0 2 17 0.062469330986797 0.000543414899234718
"1208" "fragilis" "Emyrsi" 0 0 19 17 0.062469330986797 0.000543414899234718
"1209" "repens" "Emyrsi" 0 0 42 17 0.062469330986797 0.000543414899234718
"1210" "lapponum" "Emyrsi" 1 0 29 17 0.0618950360027647 0.00053379613159122
"1211" "myrsinites" "Emyrsi" 1 0 35 17 0.0618950360027647 0.00053379613159122
"1212" "phylicifolia" "Emyrsi" 2 0 38 17 0.0613312040821622 0.000524430221890415
"1213" "glauca" "Emyrsi" 1 0 22 17 0.0618950360027647 0.00053379613159122
"1214" "caprea" "Emyrsi" 1 0 11 17 0.0618950360027647 0.00053379613159122
"1215" "mielichhoferi" "Emyrsi" 6 6 33 17 1 0
"1216" "waldsteiniana" "Emyrsi" 6 0 52 17 0.0591749893015121 0.000489325195806117
"1217" "pentandra" "Emyrsi" 0 0 37 17 0.062469330986797 0.000543414899234718
"1218" "breviserrata" "Emyrsi" 1 0 10 17 0.0618950360027647 0.00053379613159122
"1219" "reticulata" "Emyrsi" 0 0 43 17 0.062469330986797 0.000543414899234718
"1220" "retusa" "Emyrsi" 0 0 44 17 0.062469330986797 0.000543414899234718
"1221" "aurita" "Emyrsi" 0 0 6 17 0.062469330986797 0.000543414899234718
"1222" "triandra" "Emyrsi" 0 0 48 17 0.062469330986797 0.000543414899234718
"1223" "lanata" "Emyrsi" 1 0 28 17 0.0618950360027647 0.00053379613159122
"1224" "herbacea" "Emyrsi" 0 0 27 17 0.062469330986797 0.000543414899234718
"1225" "borealis" "Emyrsi" 0 0 9 17 0.062469330986797 0.000543414899234718
"1226" "myrtilloides" "Emyrsi" 0 0 36 17 0.062469330986797 0.000543414899234718
"1227" "viminalis" "Emyrsi" 0 0 49 17 0.062469330986797 0.000543414899234718
"1228" "glabra" "Emyrsi" 0 0 21 17 0.062469330986797 0.000543414899234718
"1229" "apennina" "Emyrsi" 0 0 4 17 0.062469330986797 0.000543414899234718
"1230" "rubens" "Emyrsi" 0 0 46 17 0.062469330986797 0.000543414899234718
"1231" "rosmarinifolia" "Emyrsi" 0 0 45 17 0.062469330986797 0.000543414899234718
"1232" "caprea x appendiculata" "Emyrsi" 0 0 12 17 0.062469330986797 0.000543414899234718
"1233" "cinerea oleifolia" "Emyrsi" 0 0 14 17 0.062469330986797 0.000543414899234718
"1234" "viminalis x caprea" "Emyrsi" 0 0 51 17 0.062469330986797 0.000543414899234718
"1235" "viminalis x ?" "Emyrsi" 0 0 50 17 0.062469330986797 0.000543414899234718
"1236" "alpina?" "Emyrsi" 0 0 3 17 0.062469330986797 0.000543414899234718
"1237" "phylicifolia x caprea ?" "Emyrsi" 0 0 39 17 0.062469330986797 0.000543414899234718
"1238" "lapponum x glauca?" "Emyrsi" 0 0 31 17 0.062469330986797 0.000543414899234718
"1239" "lapponum x glauca" "Emyrsi" 0 0 30 17 0.062469330986797 0.000543414899234718
"1240" "aurita x caprea" "Emyrsi" 0 0 7 17 0.062469330986797 0.000543414899234718
"1241" "starkeana" "Emyrsi" 0 0 47 17 0.062469330986797 0.000543414899234718
"1242" "hastata x phylicifolia" "Emyrsi" 0 0 25 17 0.062469330986797 0.000543414899234718
"1243" "lapponum x phylicifolia" "Emyrsi" 0 0 32 17 0.062469330986797 0.000543414899234718
"1244" "acutifolia" "Emyrsi" 0 0 1 17 0.062469330986797 0.000543414899234718
"1245" "bicolor" "Emyrsi" 0 0 8 17 0.062469330986797 0.000543414899234718
"1246" "polaris" "Emyrsi" 0 0 40 17 0.062469330986797 0.000543414899234718
"1247" "cinerea x myrsinifolia" "Emyrsi" 0 0 15 17 0.062469330986797 0.000543414899234718
"1248" "fragilis x pentandra" "Emyrsi" 0 0 20 17 0.062469330986797 0.000543414899234718
"1249" "elaeagnos" "Ogalla" 1 0 17 65 0.0618950360027647 0.00053379613159122
"1250" "appendiculata" "Ogalla" 1 0 5 65 0.0618950360027647 0.00053379613159122
"1251" "myrsinifolia" "Ogalla" 2 0 34 65 0.0613312040821622 0.000524430221890415
"1252" "foetida" "Ogalla" 0 0 18 65 0.062469330986797 0.000543414899234718
"1253" "hastata" "Ogalla" 2 0 24 65 0.0613312040821622 0.000524430221890415
"1254" "daphnoides" "Ogalla" 0 0 16 65 0.062469330986797 0.000543414899234718
"1255" "helvetica" "Ogalla" 0 0 26 65 0.062469330986797 0.000543414899234718
"1256" "glaucosericea" "Ogalla" 0 0 23 65 0.062469330986797 0.000543414899234718
"1257" "cinerea" "Ogalla" 1 0 13 65 0.0618950360027647 0.00053379613159122
"1258" "purpurea" "Ogalla" 2 0 41 65 0.0613312040821622 0.000524430221890415
"1259" "alba" "Ogalla" 0 0 2 65 0.062469330986797 0.000543414899234718
"1260" "fragilis" "Ogalla" 2 0 19 65 0.0613312040821622 0.000524430221890415
"1261" "repens" "Ogalla" 0 0 42 65 0.062469330986797 0.000543414899234718
"1262" "lapponum" "Ogalla" 0 0 29 65 0.062469330986797 0.000543414899234718
"1263" "myrsinites" "Ogalla" 0 0 35 65 0.062469330986797 0.000543414899234718
"1264" "phylicifolia" "Ogalla" 1 0 38 65 0.0618950360027647 0.00053379613159122
"1265" "glauca" "Ogalla" 1 0 22 65 0.0618950360027647 0.00053379613159122
"1266" "caprea" "Ogalla" 22 22 11 65 1 0
"1267" "mielichhoferi" "Ogalla" 0 0 33 65 0.062469330986797 0.000543414899234718
"1268" "waldsteiniana" "Ogalla" 0 0 52 65 0.062469330986797 0.000543414899234718
"1269" "pentandra" "Ogalla" 0 0 37 65 0.062469330986797 0.000543414899234718
"1270" "breviserrata" "Ogalla" 0 0 10 65 0.062469330986797 0.000543414899234718
"1271" "reticulata" "Ogalla" 0 0 43 65 0.062469330986797 0.000543414899234718
"1272" "retusa" "Ogalla" 0 0 44 65 0.062469330986797 0.000543414899234718
"1273" "aurita" "Ogalla" 2 0 6 65 0.0613312040821622 0.000524430221890415
"1274" "triandra" "Ogalla" 0 0 48 65 0.062469330986797 0.000543414899234718
"1275" "lanata" "Ogalla" 0 0 28 65 0.062469330986797 0.000543414899234718
"1276" "herbacea" "Ogalla" 0 0 27 65 0.062469330986797 0.000543414899234718
"1277" "borealis" "Ogalla" 0 0 9 65 0.062469330986797 0.000543414899234718
"1278" "myrtilloides" "Ogalla" 1 0 36 65 0.0618950360027647 0.00053379613159122
"1279" "viminalis" "Ogalla" 1 0 49 65 0.0618950360027647 0.00053379613159122
"1280" "glabra" "Ogalla" 0 0 21 65 0.062469330986797 0.000543414899234718
"1281" "apennina" "Ogalla" 0 0 4 65 0.062469330986797 0.000543414899234718
"1282" "rubens" "Ogalla" 0 0 46 65 0.062469330986797 0.000543414899234718
"1283" "rosmarinifolia" "Ogalla" 0 0 45 65 0.062469330986797 0.000543414899234718
"1284" "caprea x appendiculata" "Ogalla" 0 0 12 65 0.062469330986797 0.000543414899234718
"1285" "cinerea oleifolia" "Ogalla" 0 0 14 65 0.062469330986797 0.000543414899234718
"1286" "viminalis x caprea" "Ogalla" 0 0 51 65 0.062469330986797 0.000543414899234718
"1287" "viminalis x ?" "Ogalla" 0 0 50 65 0.062469330986797 0.000543414899234718
"1288" "alpina?" "Ogalla" 0 0 3 65 0.062469330986797 0.000543414899234718
"1289" "phylicifolia x caprea ?" "Ogalla" 0 0 39 65 0.062469330986797 0.000543414899234718
"1290" "lapponum x glauca?" "Ogalla" 0 0 31 65 0.062469330986797 0.000543414899234718
"1291" "lapponum x glauca" "Ogalla" 0 0 30 65 0.062469330986797 0.000543414899234718
"1292" "aurita x caprea" "Ogalla" 0 0 7 65 0.062469330986797 0.000543414899234718
"1293" "starkeana" "Ogalla" 0 0 47 65 0.062469330986797 0.000543414899234718
"1294" "hastata x phylicifolia" "Ogalla" 0 0 25 65 0.062469330986797 0.000543414899234718
"1295" "lapponum x phylicifolia" "Ogalla" 0 0 32 65 0.062469330986797 0.000543414899234718
"1296" "acutifolia" "Ogalla" 0 0 1 65 0.062469330986797 0.000543414899234718
"1297" "bicolor" "Ogalla" 0 0 8 65 0.062469330986797 0.000543414899234718
"1298" "polaris" "Ogalla" 0 0 40 65 0.062469330986797 0.000543414899234718
"1299" "cinerea x myrsinifolia" "Ogalla" 0 0 15 65 0.062469330986797 0.000543414899234718
"1300" "fragilis x pentandra" "Ogalla" 0 0 20 65 0.062469330986797 0.000543414899234718
"1301" "elaeagnos" "Hischn" 3 0 17 34 0.0607775518668684 0.000515308394815073
"1302" "appendiculata" "Hischn" 5 0 5 34 0.059699703371357 0.000497763752676545
"1303" "myrsinifolia" "Hischn" 30 30 34 34 1 0
"1304" "foetida" "Hischn" 3 0 18 34 0.0607775518668684 0.000515308394815073
"1305" "hastata" "Hischn" 10 0 24 34 0.0571652369936975 0.000457627328680583
"1306" "daphnoides" "Hischn" 9 0 16 34 0.0576547672961005 0.000465256911416698
"1307" "helvetica" "Hischn" 1 0 26 34 0.0618950360027647 0.00053379613159122
"1308" "glaucosericea" "Hischn" 1 0 23 34 0.0618950360027647 0.00053379613159122
"1309" "cinerea" "Hischn" 1 0 13 34 0.0618950360027647 0.00053379613159122
"1310" "purpurea" "Hischn" 4 0 41 34 0.0602338061390043 0.000506422251976345
"1311" "alba" "Hischn" 0 0 2 34 0.062469330986797 0.000543414899234718
"1312" "fragilis" "Hischn" 0 0 19 34 0.062469330986797 0.000543414899234718
"1313" "repens" "Hischn" 0 0 42 34 0.062469330986797 0.000543414899234718
"1314" "lapponum" "Hischn" 4 0 29 34 0.0602338061390043 0.000506422251976345
"1315" "myrsinites" "Hischn" 0 0 35 34 0.062469330986797 0.000543414899234718
"1316" "phylicifolia" "Hischn" 11 0 38 34 0.0566839496291876 0.000450183713356029
"1317" "glauca" "Hischn" 8 0 22 34 0.058152754128857 0.000473078701577087
"1318" "caprea" "Hischn" 4 0 11 34 0.0602338061390043 0.000506422251976345
"1319" "mielichhoferi" "Hischn" 8 8 33 34 1 0
"1320" "waldsteiniana" "Hischn" 5 0 52 34 0.059699703371357 0.000497763752676545
"1321" "pentandra" "Hischn" 2 0 37 34 0.0613312040821622 0.000524430221890415
"1322" "breviserrata" "Hischn" 1 0 10 34 0.0618950360027647 0.00053379613159122
"1323" "reticulata" "Hischn" 0 0 43 34 0.062469330986797 0.000543414899234718
"1324" "retusa" "Hischn" 0 0 44 34 0.062469330986797 0.000543414899234718
"1325" "aurita" "Hischn" 1 0 6 34 0.0618950360027647 0.00053379613159122
"1326" "triandra" "Hischn" 0 0 48 34 0.062469330986797 0.000543414899234718
"1327" "lanata" "Hischn" 1 0 28 34 0.0618950360027647 0.00053379613159122
"1328" "herbacea" "Hischn" 0 0 27 34 0.062469330986797 0.000543414899234718
"1329" "borealis" "Hischn" 0 0 9 34 0.062469330986797 0.000543414899234718
"1330" "myrtilloides" "Hischn" 1 0 36 34 0.0618950360027647 0.00053379613159122
"1331" "viminalis" "Hischn" 0 0 49 34 0.062469330986797 0.000543414899234718
"1332" "glabra" "Hischn" 0 0 21 34 0.062469330986797 0.000543414899234718
"1333" "apennina" "Hischn" 0 0 4 34 0.062469330986797 0.000543414899234718
"1334" "rubens" "Hischn" 0 0 46 34 0.062469330986797 0.000543414899234718
"1335" "rosmarinifolia" "Hischn" 0 0 45 34 0.062469330986797 0.000543414899234718
"1336" "caprea x appendiculata" "Hischn" 1 0 12 34 0.0618950360027647 0.00053379613159122
"1337" "cinerea oleifolia" "Hischn" 0 0 14 34 0.062469330986797 0.000543414899234718
"1338" "viminalis x caprea" "Hischn" 0 0 51 34 0.062469330986797 0.000543414899234718
"1339" "viminalis x ?" "Hischn" 0 0 50 34 0.062469330986797 0.000543414899234718
"1340" "alpina?" "Hischn" 0 0 3 34 0.062469330986797 0.000543414899234718
"1341" "phylicifolia x caprea ?" "Hischn" 0 0 39 34 0.062469330986797 0.000543414899234718
"1342" "lapponum x glauca?" "Hischn" 0 0 31 34 0.062469330986797 0.000543414899234718
"1343" "lapponum x glauca" "Hischn" 0 0 30 34 0.062469330986797 0.000543414899234718
"1344" "aurita x caprea" "Hischn" 0 0 7 34 0.062469330986797 0.000543414899234718
"1345" "starkeana" "Hischn" 0 0 47 34 0.062469330986797 0.000543414899234718
"1346" "hastata x phylicifolia" "Hischn" 0 0 25 34 0.062469330986797 0.000543414899234718
"1347" "lapponum x phylicifolia" "Hischn" 0 0 32 34 0.062469330986797 0.000543414899234718
"1348" "acutifolia" "Hischn" 0 0 1 34 0.062469330986797 0.000543414899234718
"1349" "bicolor" "Hischn" 0 0 8 34 0.062469330986797 0.000543414899234718
"1350" "polaris" "Hischn" 0 0 40 34 0.062469330986797 0.000543414899234718
"1351" "cinerea x myrsinifolia" "Hischn" 0 0 15 34 0.062469330986797 0.000543414899234718
"1352" "fragilis x pentandra" "Hischn" 0 0 20 34 0.062469330986797 0.000543414899234718
"1353" "elaeagnos" "Ehasta" 0 0 17 12 0.062469330986797 0.000543414899234718
"1354" "appendiculata" "Ehasta" 4 0 5 12 0.0602338061390043 0.000506422251976345
"1355" "myrsinifolia" "Ehasta" 8 0 34 12 0.058152754128857 0.000473078701577087
"1356" "foetida" "Ehasta" 5 0 18 12 0.059699703371357 0.000497763752676545
